sessionid,participantId,paper,questionId,answer,isCorrect,rationale
xfDHi0oFCcG1,P19,paper6,p6q4,"The scale started with 12 items, was reduced to 10 after expert review, and then reduced to 8 items after EFA because two items had low factor loadings and communalities.",0,"Missing specific dropped items (4,9)"
xfDHi0oFCcG1,P19,paper6,p6q7,"ChatGPT usage mediated the relationships between workload and time pressure with procrastination, memory loss, and academic performance, and also mediated the relationship between sensitivity to rewards with procrastination and memory loss but not academic performance, while it did not mediate any relationships involving sensitivity to quality.",1,Correct mediation
xfDHi0oFCcG1,P19,paper6,p6q9,"Educators should better manage students’ workload and time pressure and encourage balanced use of ChatGPT as a support tool rather than a shortcut, because high workload and time pressure increase ChatGPT use, which in turn leads to procrastination, memory loss, and lower academic performance.",1,Correct recommendation
xfDHi0oFCcG1,P19,paper6,p6q10,"The authors argue that over-reliance on ChatGPT reduces active cognitive effort and mental engagement, which weakens memory consolidation and leads to memory loss over time.",1,Correct mechanism
xfDHi0oFCcG1,P19,cross_paper,cpq2,"One main change is that people spend less time actually doing the task and more time checking the AI’s output. This happens because AI can generate answers quickly, but users still need to make sure the results are accurate and useful.",1,Correct effort shift
xfDHi0oFCcG1,P19,cross_paper,cpq4,"Reduced effort can be harmful when people don’t check what the AI gives them. For example, if someone just accepts an answer without verifying it, they might end up using incorrect or biased information. This happens because AI makes things easier, so people may not think as critically.",1,Correct harm
xfDHi0oFCcG1,P19,cross_paper,cpq6,"A big factor is confidence. If people trust the AI a lot, they’re less likely to double-check its answers. But if they feel confident in their own skills, they’re more likely to question and verify what the AI says.",1,Correct factor
xfDHi0oFCcG1,P19,cross_paper,cpq8,"People might over-rely on AI because it feels reliable and gives quick answers. When the output sounds confident, users may just accept it without really thinking it through or checking it.",0,No explicit paper linkage
xfDHi0oFCcG1,P19,cross_paper,cpq10,"AI can help people work faster and come up with ideas more easily, which improves performance. At the same time, it can create problems if users rely on it too much, don’t put in enough effort, or skip checking the results. So it both helps and hurts depending on how people use it.",1,Correct dual explanation
yoVjdkraxoaw,P05,paper6,p6q2,"authors predicted that reward sensitivity could either increase usage (viewed as a tool for better grades) or decrease it (fear of being caught for unethical behavior). The study supported the negative link (Hypothesis 3b), suggesting students avoid ChatGPT for fear that academic integrity violations would jeopardize their grades",1,Correct hypotheses
yoVjdkraxoaw,P05,paper6,p6q4,"Experts initially dropped the scale from 12 to 10 items to ensure content validity. During exploratory factor analysis, two additional items (I can't think of studies without ChatGPT and Use of ChatGPT is common nowadays) were dropped due to low factor loadings and communalities.",1,Includes dropped items
yoVjdkraxoaw,P05,paper6,p6q7,"haven't had much time to dig into the full stats, but it looked like ChatGPT usage did lead to procrastination or memory loss. The mediation analysis seemed to show that students only used it when they were sure about the quality,",0,Incorrect mediation description
yoVjdkraxoaw,P05,paper6,p6q9,authors recommend that educators design assignments with realistic deadlines and manageable workloads. This relates directly to their finding that high stress from overburdened schedules pushes students toward shortcuts like generative AI to cope,1,Correct recommendation
yoVjdkraxoaw,P05,paper6,p6q10,"excessive ChatGPT use leads to cognitive offloading where students reduce the mental effort and cognitive training required for academic tasks, ultimately weakening memory retention and cognitive functions",1,Correct mechanism
yoVjdkraxoaw,P05,paper4,p4q2,RQ1 investigates how GenAI tools change the amount of cognitive effort workers feel they are exerting. RQ2 looks at how these tools impact the worker's actual performance and speed when completing complex professional tasks.,0,Incorrect research questions
yoVjdkraxoaw,P05,paper4,p4q4,Shift in Effort: Workers reported that GenAI significantly reduces the effort required for lower-level tasks like gathering and summarizing information. This shift allows knowledge workers to focus more on high-level evaluation and the integration of AI content into larger projects.,1,Correct shift
yoVjdkraxoaw,P05,paper4,p4q6,The paper suggests that high motivation can overcome technical barriers if the worker has enough time to experiment with the AI. Critical thinking usually fails when workers are highly skilled but feel the task is too boring to warrant any extra effort,0,Incorrect interaction logic
yoVjdkraxoaw,P05,paper4,p4q8,These hurdles include difficulties in steering AI responses and verifying technical accuracy. The largest group of participants reported that they struggled most with the cognitive burden of fact checking and cross referencing AI outputs against reliable sources.,0,Wrong most common barrier
yoVjdkraxoaw,P05,paper4,p4q10,The authors use this term because it implies the worker is a responsible guardian of the final output rather than just a collaborator. It reinforces that ultimate accountability for the accuracy and ethical implications of the work rests entirely with the human user.,1,Correct accountability
yoVjdkraxoaw,P05,paper5,p5q2,The paper compares AI versus human advice and AI withexplanations versus AI without explanations.,1,Correct comparisons
yoVjdkraxoaw,P05,paper5,p5q4,"The results showed a significant positive effect for text based data but a negligible or negative effect for tabular data. The authors suggest this is because text explanations feel more natural and persuasive, whereas tabular data often requires too much cognitive effort to interpret correctly.",1,Correct subgroup
yoVjdkraxoaw,P05,paper5,p5q7,"The two mechanisms are improved calibration where users learn when to trust the AI, and information gain where the explanation provides new facts.",0,Incorrect mechanisms
yoVjdkraxoaw,P05,paper5,p5q9,"Some studies found that detailed explanations improved user trust, while others reported that they caused information overload and decreased reliance. Specifically, the Study of Clinical Tools reported high acceptance, whereas the  Financial Risk Assessment study showed that explanations led to increased skepticism.",1,Correct contrast
yoVjdkraxoaw,P05,paper5,p5q10,The authors express concern that AI explanations could be used to manipulate users into accepting incorrect advice. This was prompted by the finding that explanations often increase trust and acceptance regardless of whether the AI's recommendation is actually accurate.,1,Correct ethical concern
yoVjdkraxoaw,P05,cross_paper,cpq2,Users experience a significant increase in cognitive effort because the AI requires constant monitoring and complex prompt engineering to produce basic results. This happens because generative models are inherently difficult to control and often produce irrelevant data that takes more time to filter than manual research.,0,Incorrect direction (claims increased effort)
yoVjdkraxoaw,P05,cross_paper,cpq4,Lower effort could harm outcomes by causing cognitive offloading where the user stops practicing essential mental skills like memory and reasoning. This leads to a gradual decline in the ability to perform tasks independently without digital assistance.,1,Correct harm
yoVjdkraxoaw,P05,cross_paper,cpq6,time pressure which forces users to skip quality checks in favor of speed and efficiency. Additionally users are less likely to verify information if they perceive the specific task as trivial or insignificant.,1,Correct factor
yoVjdkraxoaw,P05,cross_paper,cpq8,People may over-rely on AI because it provides instant gratification and reduces the stress associated with complex decision making.,0,No explicit paper linkage
yoVjdkraxoaw,P05,cross_paper,cpq10,AI can improve performance by acting as a scaffold for complicated information and organizing data into readable formats at scale. However it creates risks such as decreased critical thinking confidence and the potential for memory loss due to a lack of deep cognitive engagement.,1,Correct dual explanation
ysef_y0CgBcS,P20,paper4,p4q2,"he first looks at when and how people actually use critical thinking with GenAI, while the second looks at how GenAI changes the effort required to think critically (more or less effort and why).",1,Correct distinction
ysef_y0CgBcS,P20,paper4,p4q4,"Work shifts from doing the task to checking and managing AI outputs, meaning workers take on more of a reviewer/overseer role.",1,Correct shift
ysef_y0CgBcS,P20,paper4,p4q6,"Critical thinking happens more when tasks are important, high-risk, or require quality, which suggests it breaks down in routine or low-stakes tasks where people rely on AI.",0,Does not explain motivation vs ability interaction
ysef_y0CgBcS,P20,paper4,p4q8,"The barriers were things like difficulty improving AI outputs, lack of knowledge, or unfamiliar domains, and the biggest issue reported was difficulty improving or refining AI responses.",1,Correct barriers + most common
ysef_y0CgBcS,P20,paper4,p4q10,"Because humans are still responsible for the final outcome, so they’re not just collaborating, they’re accountable for guiding, checking, and owning the result.",1,Correct accountability
ysef_y0CgBcS,P20,paper6,p6q2,"The paper suggested that students who care about grades might either use ChatGPT more to improve performance or avoid it because they’re worried about getting caught, and the results supported the second idea—students who were more concerned about grades actually used ChatGPT less because of fear of penalties.",1,Correct hypotheses
ysef_y0CgBcS,P20,paper6,p6q4,"They started with 12 items, narrowed it down to 10 after expert review for content validity, and then used factor analysis to remove 2 weak items (low loadings), ending with a final 8-item scale.",0,Missing explicit items 4 and 9
ysef_y0CgBcS,P20,paper6,p6q7,"ChatGPT use acted as a mediator between workload and time pressure and all three outcomes (procrastination, memory loss, and academic performance), and it also mediated the relationship between sensitivity to rewards and procrastination and memory loss, but not academic performance; it did not mediate any relationships involving sensitivity to quality.",1,Correct mediation
ysef_y0CgBcS,P20,paper6,p6q9,"The authors suggest that schools should better manage students’ workload and deadlines and encourage students to use ChatGPT as a support tool instead of relying on it too much, since high workload and time pressure lead to more ChatGPT use, which then increases procrastination, memory issues, and lowers academic performance.",1,Correct recommendation
ysef_y0CgBcS,P20,paper6,p6q10,"The idea is that relying too much on ChatGPT reduces how much students actually think and engage with the material, so over time their memory and ability to retain information get weaker.",1,Correct mechanism
ysef_y0CgBcS,P20,paper5,p5q2,"The paper compares (1) humans vs. XAI-assisted decisions and (2) AI vs. XAI-assisted decisions; since XAI doesn’t outperform AI alone, the improvement over humans is really due to AI help in general—not explanations specifically.",1,Correct comparisons and interpretation
ysef_y0CgBcS,P20,paper5,p5q4,"Tabular data showed almost no effect, while text data showed a clear positive effect. The authors suggest this may be because text tasks are easier for humans to work with alongside AI.",1,Correct subgroup
ysef_y0CgBcS,P20,paper5,p5q7,"XAI may help by (1) increasing how often people accept AI advice, and (2) improving their ability to judge when the AI is right or wrong; the evidence was stronger for increased acceptance.",1,Correct mechanisms
ysef_y0CgBcS,P20,paper5,p5q9,"Some studies (like Bansal et al. and van der Waa et al.) found explanations make people more likely to follow AI advice, while others (like Fügener et al.) found reduced or unchanged reliance, showing mixed results overall.",1,Correct contrast
ysef_y0CgBcS,P20,paper5,p5q10,"Explanations can make people trust and follow AI decisions more, even when the AI is wrong, which raises concerns about users relying on incorrect advice.",1,Correct ethical concern
ysef_y0CgBcS,P20,cross_paper,cpq2,"A key shift is that effort moves from producing content to evaluating AI outputs. This occurs because AI handles much of the generation process, but users must still assess accuracy, relevance, and quality before using the results.",1,Correct shift
ysef_y0CgBcS,P20,cross_paper,cpq4,"Reduced effort becomes harmful when it leads to uncritical acceptance of AI outputs. For instance, if a user skips verification and relies on incorrect information, the outcome suffers. This happens because automation lowers engagement in critical evaluation.",1,Correct harm
ysef_y0CgBcS,P20,cross_paper,cpq6,"A major factor is user confidence. Higher trust in AI reduces the likelihood of verification, while stronger confidence in one’s own ability increases critical evaluation of outputs.",1,Clear factor
ysef_y0CgBcS,P20,cross_paper,cpq8,"One reason for over-reliance is perceived reliability of AI systems. When outputs appear confident and are delivered efficiently, users are more likely to accept them without scrutiny, reducing critical engagement.",0,No explicit paper linkage
ysef_y0CgBcS,P20,cross_paper,cpq10,"AI improves performance by increasing efficiency and accelerating task completion. At the same time, it introduces risk by reducing cognitive effort and encouraging reliance on unverified outputs. This creates a tension between productivity gains and the need for sustained critical evaluation.",1,Correct dual explanation
zBd8hiCijgyR,P12,paper6,p6q2,"1. Students who are highly sensitive to rewards will show no relationship with ChatGPT usage because reward sensitivity only affects effort, not tool adoption 2. Students with higher sensitivity to rewards will only use ChatGPT when workload is high, meaning reward sensitivity has an indirect or conditional effect rather than a direct relationship",0,Incorrect hypotheses
zBd8hiCijgyR,P12,paper6,p6q4,"- Items were removed based on participant confusion and low average ratings, keeping only the most commonly endorsed items rather than using statistical criteria",0,Incorrect process (no expert review/EFA)
zBd8hiCijgyR,P12,paper6,p6q7,"It seems like ChatGPT usage mediates some relationships, but I couldn’t confidently identify exactly which ones were statistically supported versus not supported based on my reading",0,Does not identify mediation structure
zBd8hiCijgyR,P12,paper6,p6q9,"It seems like the authors suggest general caution around AI tools, but I couldn’t identify exactly how their recommendation directly follows from the workload and time pressure results",0,No clear recommendation tied to findings
zBd8hiCijgyR,P12,paper6,p6q10,"They suggest that reliance on AI shifts attention away from deep processing toward surface level engagement, reducing meaningful learning and retention",1,Acceptable mechanism
zBd8hiCijgyR,P12,paper5,p5q2,text based vs table based? not enough time,0,Incorrect comparisons
zBd8hiCijgyR,P12,paper5,p5q4,text based data types were performing better.,0,Incomplete explanation
zBd8hiCijgyR,P12,paper5,p5q7,Not enough time to find out the mechanisms,0,No mechanisms provided
zBd8hiCijgyR,P12,paper5,p5q9,I am unable to find the contrasting findings in the time allocated,0,No contrasting findings
zBd8hiCijgyR,P12,paper5,p5q10,Ethical concerns are in regards to poor evaluation of AI outputs,0,"Too generic, missing ethical framing"
zBd8hiCijgyR,P12,paper4,p4q2,RQ1: When and how knowledge workers perceive enacting critical thinking while using GenAI RQ2: When and why GenAI changes the effort required for critical thinking,1,Correct RQs
zBd8hiCijgyR,P12,paper4,p4q4,Unsure what the new role is.....,0,Missing answer
zBd8hiCijgyR,P12,paper4,p4q6,"Motivational factors push users to engage in critical thinking, but ability barriers can still prevent them from doing so effectively",1,Correct interaction
zBd8hiCijgyR,P12,paper4,p4q8,"Ability barriers include difficulty improving or refining AI outputs, limited domain expertise to properly evaluate responses, and challenges in knowing how to prompt or guide the AI effectively The most commonly reported barrier was difficulty improving AI outputs or getting better responses, especially when users lacked the expertise to meaningfully refine or correct the model’s output",1,Correct barriers
zBd8hiCijgyR,P12,paper4,p4q10,"From the paper: With GenAI, knowledge workers also shift from task execution to oversight, requiring them to guide and monitor AI to produce high-quality outputs — a role we describe as “stewardship”. It is not that execution has disappeared altogether, nor is having high- level oversight on a task an entirely new cognitive role, but there is a shift from the former to the latter. Unlike in human-human collaboration, in a human-AI “collaboration”, the responsibility and accountability for the work still resides with the human user despite the labour of material production being delegated to the GenAI tool, which makes stewardship strike us as a more appropriate metaphor for what the human user is doing, than teammate, collaborator, or superviso",1,Correct accountability
zBd8hiCijgyR,P12,cross_paper,cpq2,Lower cognitive effort because AI does the hard work on behalf of the person.,1,Acceptable effort decrease
zBd8hiCijgyR,P12,cross_paper,cpq4,I think all reduced effort can harm outcomes because the human no longer learnsfrom the experience. Eg. if students use AI for their assigned tasks.,1,Acceptable harm example
zBd8hiCijgyR,P12,cross_paper,cpq6,Unclear if there is a common theme across all papers,0,No factor provided
zBd8hiCijgyR,P12,cross_paper,cpq8,"pressure from peers to perfoorm at a high level regardless of personal growth. Eg. if students can't get an A or do well in class compared to peers who use AI, then they may feel the need to use it.",0,No paper linkage
zBd8hiCijgyR,P12,cross_paper,cpq10,I think the output of whats evaluated is quantitatively improved but the risk is that no one actually evaluates the output correctlt.,1,Acceptable dual explanation
ziBB2Pvgz3s3,P09,paper5,p5q2,Compares XAI vs people alone (XAI better) and XAI vs AI alone (same). Can't say explanations really help extra.,1,Correct comparisons + interpretation
ziBB2Pvgz3s3,P09,paper5,p5q4,Tables: XAI no help. Text: XAI big help. Text easier for people brains than number tables.,1,Correct subgroup
ziBB2Pvgz3s3,P09,paper5,p5q7,XAI either makes people trust AI more OR helps them trust right amount. Found more proof it just makes blind trust.,1,Correct mechanisms (lean phrasing acceptable)
ziBB2Pvgz3s3,P09,paper5,p5q9,There was a study or two that showed confidence scores make less AI following. There was another one which said that explanations make more AI following even when wrong.,1,Correct contrasting findings
ziBB2Pvgz3s3,P09,paper5,p5q10,Worry explanations trick people into trusting bad AI. Because they found explanations mostly increase blind following.,1,Correct ethical concern
ziBB2Pvgz3s3,P09,paper4,p4q2,"RQ1 is when do people think critically with AI. RQ2 is when does AI make thinking easier/harder. One is about doing it, other about effort.",1,Correct RQs
ziBB2Pvgz3s3,P09,paper4,p4q4,"Less work making stuff, more work judging what AI made. Now people just watch over AI like bosses.",1,Correct shift + role
ziBB2Pvgz3s3,P09,paper4,p4q6,People want to think hard about AI but can't always do it. Breaks down when they want good work but don't know how to check AI or have no time.,1,Correct interaction
ziBB2Pvgz3s3,P09,paper4,p4q8,"Can't understand the topic good, can't fix AI bad answers, no time. Most people said checking AI answers was hardest.",0,Wrong most common barrier (checking vs refining)
ziBB2Pvgz3s3,P09,paper4,p4q10,"Stewardship means humans guide AI but own the final work. Humans still responsible, not sharing blame with AI.",1,Correct accountability
ziBB2Pvgz3s3,P09,paper6,p6q2,Two ideas: kids who care about grades might use ChatGPT more OR less. Less won because they're scared of getting caught.,0,Incorrect hypotheses
ziBB2Pvgz3s3,P09,paper6,p6q4,"Started 12 questions, experts said 10 were good. Then math test dropped 2 bad ones (4 and 9). Left with 8 okay ones.",1,Correct process + dropped items
ziBB2Pvgz3s3,P09,paper6,p6q7,"Workload and time pressure went through ChatGPT to cause procrastination, bad memory, and worse grades. Worry about grades only affected procrastination and memory.",1,Correct mediation structure
ziBB2Pvgz3s3,P09,paper6,p6q9,"Teachers should give less work and more time since pressure makes kids use ChatGPT. Also teach them to use it as help, not to cheat.",1,Correct recommendation
ziBB2Pvgz3s3,P09,paper6,p6q10,Too much ChatGPT makes students lazy with their brains so they forget stuff. They don't think hard enough to remember things.,1,Correct mechanism
ziBB2Pvgz3s3,P09,cross_paper,cpq2,"Less effort doing work, more effort checking AI. AI does fast first draft so people just review.",1,Correct effort shift
ziBB2Pvgz3s3,P09,cross_paper,cpq4,"Students use ChatGPT when busy, put off work + forget stuff. Skip real learning for easy answers.",1,Correct harm example
ziBB2Pvgz3s3,P09,cross_paper,cpq6,"Trust in AI. if someone trust it lots, don't check it. IF someone trusts themselves more = check it.",1,Valid factor (trust)
ziBB2Pvgz3s3,P09,cross_paper,cpq8,Busy schoolwork makes ChatGPT shortcut tempting. Paper shows pressure directly causes more use.,1,Explicit link to workload/time pressure (Paper 6)
ziBB2Pvgz3s3,P09,cross_paper,cpq10,AI helps scores (XAI/students) but people check less + trust blind + lose memory skills.,1,Correct dual explanation
zrekyLviaI_R,P03,paper5,p5q2,"It compares human vs XAI performance and AI vs XAI performance. Since XAI doesn’t outperform AI alone, the improvements should be seen as coming from AI support overall, not explanations specifically.",1,Correct comparisons + interpretation
zrekyLviaI_R,P03,paper5,p5q4,"The results show XAI improves performance for both tabular and text data, but more strongly for text. The authors think this is because text tasks are easier for users to interpret alongside explanations.",1,Correct subgroup
zrekyLviaI_R,P03,paper5,p5q7,XAI could help by increasing how much people follow AI advice or by helping them tell when the AI is right or wrong. The paper finds stronger evidence for increased acceptance rather than better judgment.,1,Correct mechanisms
zrekyLviaI_R,P03,paper5,p5q9,"Some studies like Bansal et al. and van der Waa et al. show explanations make people more likely to follow AI advice, even when it’s wrong, while others like Fügener et al. show explanations can reduce reliance. So overall, explanations don’t have a consistent effect across studies.",1,Correct contrast
zrekyLviaI_R,P03,paper5,p5q10,They are concerned that explanations might reduce trust in AI if users find them confusing. This comes from findings where explanations didn’t consistently improve performance.,0,Incorrect ethical concern framing
zrekyLviaI_R,P03,paper4,p4q2,"The paper asks when and how people use critical thinking with GenAI, and when and why GenAI changes the effort needed for it. One is about behavior, while the other focuses more on effort changes.",1,Correct RQs
zrekyLviaI_R,P03,paper4,p4q4,"The paper suggests effort shifts toward generating ideas and content, with less focus on evaluation. This creates a more creative role where workers mainly produce outputs instead of checking them.",0,Incorrect shift direction
zrekyLviaI_R,P03,paper4,p4q6,"Motivation and ability both matter, but even if someone wants to think critically, they might not if they lack the ability to evaluate or improve AI outputs. So it breaks down when users are motivated but don’t have the skills to act on it.",1,Correct interaction
zrekyLviaI_R,P03,paper4,p4q8,"The barriers include lack of awareness, time pressure, and difficulty verifying outputs. The most common one reported was time pressure limiting how much people could think critically.",0,Wrong most common barrier
zrekyLviaI_R,P03,paper4,p4q10,Stewardship leans more towards guiding AI.,1,Correct accountability
zrekyLviaI_R,P03,paper6,p6q2,"Sensitivity to rewards would either increase ChatGPT usage because students want better grades, or decrease it because they fear penalties, and the results supported the negative relationship since students avoided using it due to risk of losing marks",0,Incorrect hypotheses
zrekyLviaI_R,P03,paper6,p6q4,,0,Empty Answer Incorrect
zrekyLviaI_R,P03,paper6,p6q7,"Mediation was supported for workload and time pressure on procrastination, memory loss, and academic performance, and also for sensitivity to rewards on procrastination and memory loss but not academic performance, while it was not supported for sensitivity to quality on any outcomes",1,Correct mediation
zrekyLviaI_R,P03,paper6,p6q9,The authors recommend that educators reduce workload and eliminate deadlines entirely so students stop using ChatGPT which they argue is the main cause of all negative outcomes,0,Incorrect recommendation (too extreme)
zrekyLviaI_R,P03,paper6,p6q10,Memory loss occurs because students rely on GPT instead of engaging in active cognitive effort which reduces mental practice needed for memory retention,1,Correct mechanism
zrekyLviaI_R,P03,cross_paper,cpq2,"People tend to put in less mental effort when using AI, because the system quickly provides answers and reduces the need for active thinking or problem solving.",1,Correct effort change
zrekyLviaI_R,P03,cross_paper,cpq4,"Paper about university students talked about how lower effort can harm memory, since relying on AI instead of actively engaging with the material reduces cognitive practice and leads to weaker retention over time.",1,Correct harm example
zrekyLviaI_R,P03,cross_paper,cpq6,depends on their available time? Eg. if they have an output but no time to eval they may just blindly accept th eoutcomes.,1,Acceptable factor (time)
zrekyLviaI_R,P03,cross_paper,cpq8,could be force of habit or just laziness.,0,No explicit paper linkage
zrekyLviaI_R,P03,cross_paper,cpq10,"AI can improve performance by helping people complete tasks faster and increasing accuracy, but it also creates risks because reduced effort and high reliance can lead to less critical thinking and weaker verification of outputs, which can harm outcomes over time.",1,Correct dual explanation
